"","SubjectID","VideoID","Attention","Mediation","Raw","Delta","Theta","Alpha1","Alpha2","Beta1","Beta2","Gamma1","Gamma2","predefinedlabel","user.definedlabeln"
"501",0,3,35,56,4,1050000,419000,93000,38400,21600,98400,52200,21100,0,0
"502",0,3,37,64,-28,670000,159000,72200,190000,22800,119000,69000,46900,0,0
"503",0,3,23,61,-27,589000,241000,27100,5900,13500,12700,46000,3660,0,0
"504",0,3,21,56,34,431000,45300,12900,1150,3100,5710,5490,2530,0,0
"505",0,3,11,54,18,331000,570000,109000,31100,36000,44800,134000,29300,0,0
"506",0,3,14,47,39,243000,44700,19400,3960,501,31900,12500,3670,0,0
"507",0,3,21,50,-29,489000,189000,34800,7750,7410,19100,22200,4720,0,0
"508",0,3,35,48,60,417000,191000,27800,30600,10300,121000,53300,21500,0,0
"509",0,3,38,56,-43,931000,197000,105000,33500,23700,35600,175000,45700,0,0
"510",0,3,37,56,-27,925000,266000,108000,11300,14300,120000,49400,22100,0,0
"511",0,3,48,57,61,950000,155000,47600,15900,22900,67600,32400,17600,0,0
"512",0,3,50,63,-24,1780000,26700,12300,5200,1690,28400,11700,6840,0,0
"513",0,3,66,53,26,851000,68700,12200,14800,17200,60600,75300,19000,0,0
"514",0,3,77,53,70,2210,14000,9580,8720,13800,37700,37000,11200,0,0
"515",0,3,70,53,10,127000,18800,8140,1450,8930,4560,8950,2690,0,0
"516",0,3,56,54,119,1730000,336000,46800,94400,13300,52000,54000,30300,0,0
"517",0,3,43,47,52,245000,144000,2310,12500,11500,22200,34200,10400,0,0
"518",0,3,29,56,29,357000,5190,3030,3750,588,2960,5600,1280,0,0
"519",0,3,21,57,-9,1180000,415000,138000,32500,15400,39300,52800,48200,0,0
"520",0,3,29,56,68,2580000,348000,103000,68700,34900,150000,127000,19900,0,0
"521",0,3,37,74,-56,469000,31900,30500,5060,13100,21900,10600,5740,0,0
"522",0,3,43,61,192,250000,115000,13800,34400,16800,80800,97200,26400,0,0
"523",0,3,66,54,60,224000,25600,2600,11400,16800,40900,29100,22600,0,0
"524",0,3,69,54,59,116000,62500,24600,4290,8430,43000,58000,17100,0,0
"525",0,3,75,48,-6,532000,60100,28700,10800,22700,56700,49600,15300,0,0
"526",0,3,70,40,8,297000,311000,13700,27900,24600,107000,35500,22100,0,0
"527",0,3,63,48,43,454000,61300,17600,34000,13700,45200,22800,14800,0,0
"528",0,3,60,48,11,49600,90600,22900,13000,25400,39900,77600,17500,0,0
"529",0,3,61,57,-1,298000,1660,9860,8000,5360,13000,8790,6540,0,0
"530",0,3,70,70,117,86700,28200,31500,14700,7840,84000,23700,9420,0,0
"531",0,3,64,54,-3,618000,110000,3750,6340,8410,24500,13200,6420,0,0
"532",0,3,60,51,-4,757000,231000,37800,13900,52000,47600,58700,38500,0,0
"533",0,3,56,41,91,1020000,56700,3200,30700,9920,33400,30500,9290,0,0
"534",0,3,54,38,2,5330,29300,10600,18700,36900,54600,32200,19700,0,0
"535",0,3,51,50,61,395000,184000,48200,6060,29800,30100,28400,36900,0,0
"536",0,3,48,35,-11,475000,503000,13800,5470,30800,65000,40900,15300,0,0
"537",0,3,53,24,157,971000,89200,5860,13900,17200,68000,23900,5830,0,0
"538",0,3,35,16,134,267000,93700,6530,4740,3750,12200,6090,5490,0,0
"539",0,3,43,27,-17,124000,6920,6610,10400,5330,7870,12100,5970,0,0
"540",0,3,67,37,57,66700,7200,918,1140,6580,18700,6960,4130,0,0
"541",0,3,66,48,-10,230000,97100,25900,42800,5780,91200,21100,23600,0,0
"542",0,3,81,63,-28,65500,26700,8010,41300,9560,54000,19600,13600,0,0
"543",0,3,80,56,-25,235000,108000,16900,45900,4610,42200,45000,12200,0,0
"544",0,3,78,74,33,31100,4100,17700,4040,4570,41200,68600,8240,0,0
"545",0,3,84,75,108,26400,4770,12800,4580,9220,25200,31800,9380,0,0
"546",0,3,69,67,85,503000,115000,25000,16600,14700,20800,76000,18400,0,0
"547",0,3,75,70,44,10500,14800,23100,4820,12100,19800,31800,6910,0,0
"548",0,3,63,69,20,322000,27200,21300,4360,16600,24100,40200,8240,0,0
"1666",1,3,1,44,115,1570000,785000,208000,48000,12300,53200,37200,6610,0,1
"1667",1,3,1,44,116,113000,87800,20500,17000,62800,42400,11600,5310,0,1
"1668",1,3,1,47,-216,1350000,663000,76100,133000,31900,65800,82900,8160,0,1
"1669",1,3,1,37,224,2710000,297000,102000,43700,120000,73900,19800,11100,0,1
"1670",1,3,1,37,-865,1840000,310000,27200,70000,125000,60700,48500,27700,0,1
"1671",1,3,1,37,33,170000,6000,5980,2070,4070,2290,3210,921,0,1
"1672",1,3,3,29,-145,258000,73800,22200,16100,8560,7430,11900,1610,0,1
"1673",1,3,3,26,89,861000,833000,139000,92700,19400,54000,13200,4550,0,1
"1674",1,3,11,17,202,1370000,290000,16700,44800,45500,63800,61200,6200,0,1
"1675",1,3,13,27,-108,638000,54400,18500,26200,4430,21100,9220,1740,0,1
"1676",1,3,24,26,-135,86400,11600,4020,3810,4070,3850,1910,289,0,1
"1677",1,3,20,23,115,558000,173000,13400,28400,7990,4260,13800,2110,0,1
"1678",1,3,11,26,280,161000,131000,18100,10900,10300,8450,17700,644,0,1
"1679",1,3,10,17,-13,1130000,49600,3450,19800,7440,10100,12900,678,0,1
"1680",1,3,8,29,-169,256000,4390,6830,4160,4330,2550,1130,538,0,1
"1681",1,3,21,37,45,341000,37500,17900,6210,17900,7150,5830,1200,0,1
"1682",1,3,13,29,243,91100,298000,14500,15800,19000,7040,3500,2740,0,1
"1683",1,3,13,48,1,164000,3350,11500,7910,11800,3210,1860,285,0,1
"1684",1,3,16,51,-152,633000,15500,9650,21800,4060,10400,6540,1430,0,1
"1685",1,3,17,56,-1,604000,58600,5180,32000,9160,11400,8310,1860,0,1
"1686",1,3,29,75,209,120000,30800,8390,4200,1990,3490,2290,196,0,1
"1687",1,3,26,64,54,98300,239000,128000,15700,20200,31600,26900,2000,0,1
"1688",1,3,8,30,-45,963000,218000,5620,17400,3550,7420,4260,326,0,1
"1689",1,3,7,23,-2,1160000,228000,44700,44300,34000,30800,10300,3000,0,1
"1690",1,3,1,30,124,82000,28500,11400,10300,4330,2220,670,292,0,1
"1691",1,3,1,8,48,697000,872000,42000,69400,21100,96600,32400,4130,0,1
"1692",1,3,8,10,99,82800,32500,3560,1050,2260,2450,2090,446,0,1
"1693",1,3,7,24,-46,736000,39300,13000,24600,1530,6180,6030,500,0,1
"1694",1,3,14,20,297,392000,201000,56300,50400,17200,32800,37200,3130,0,1
"1695",1,3,11,41,-3,1860000,82200,26600,21700,9340,8400,2710,1080,0,1
"1696",1,3,14,56,180,536000,278000,74800,33500,22800,31500,24400,4760,0,1
"1697",1,3,20,43,-26,40100,92500,12800,24300,2670,16300,13900,1750,0,1
"1698",1,3,20,48,-182,482000,274000,92600,113000,13700,56800,17000,3030,0,1
"1699",1,3,23,43,-39,114000,69100,6540,21000,5290,8310,3430,926,0,1
"1700",1,3,24,51,210,735000,56800,32800,13700,10600,10400,3130,784,0,1
"1701",1,3,21,54,81,117000,79300,7710,31200,2950,8280,4610,606,0,1
"1702",1,3,17,50,-33,396000,59900,17800,12600,2170,8110,7230,594,0,1
"1703",1,3,20,38,-115,130000,164000,10800,14100,5140,19900,5030,1530,0,1
"1704",1,3,21,34,183,503000,44600,6010,18700,7010,9380,3100,864,0,1
"1705",1,3,20,40,178,864000,248000,184000,34200,24000,30400,17700,5340,0,1
"1706",1,3,20,41,-5,399000,47800,20600,12800,20700,6480,4210,486,0,1
"1707",1,3,17,48,153,1080000,328000,38400,124000,14800,39900,19100,2590,0,1
"1708",1,3,14,29,331,143000,216000,37900,9550,12100,13800,4500,889,0,1
"1709",1,3,20,29,21,290000,63500,8880,28000,3280,12600,6730,1890,0,1
"1710",1,3,11,35,-109,1740000,351000,6810,109000,12300,25400,23700,1540,0,1
"1711",1,3,4,34,17,1790000,1560000,467000,230000,184000,91000,38800,15100,0,1
"1712",1,3,14,30,423,880000,344000,40000,27500,32200,50000,41800,1510,0,1
"1713",1,3,3,27,9,271000,163000,33400,24000,4290,8180,6910,1530,0,1
"1714",1,3,11,34,-107,358000,42200,14000,14100,3760,8710,6890,345,0,1
"1715",1,3,20,48,-58,876000,107000,83300,61200,8390,23400,9500,2710,0,1
"1716",1,3,16,66,154,537000,315000,158000,72500,8050,42000,9820,4990,0,1
"1717",1,3,23,57,112,809000,405000,15000,81000,11400,43800,29100,2550,0,1
"1718",1,3,13,38,-149,689000,562000,38800,35800,20800,28600,13500,2860,0,1
"1719",1,3,21,34,130,1860000,74900,26600,79100,32000,33400,19400,7620,0,1
"1720",1,3,24,17,131,1030000,354000,66500,29500,12900,50600,41200,2140,0,1
"1721",1,3,26,41,-33,227000,28500,26900,10300,4190,6610,6050,671,0,1
"1722",1,3,23,60,-21,231000,88900,33900,8120,6540,4180,3020,662,0,1
"1723",1,3,23,54,156,894000,208000,49500,105000,34900,64700,12800,6830,0,1
"1724",1,3,14,75,105,710000,846000,992000,31000,175000,99100,50700,8600,0,1
"1725",1,3,8,60,-58,844000,388000,53400,96200,22200,26100,11400,3660,0,1
"1726",1,3,24,64,-33,196000,30100,18200,8470,6030,10500,2480,653,0,1
"1727",1,3,26,50,208,1960000,131000,16700,19700,37800,31700,13800,2880,0,1
"1728",1,3,27,29,50,1080000,306000,39900,40600,18100,20900,9190,2250,0,1
"1729",1,3,34,38,-4,253000,46700,22100,12500,2620,5470,7230,1220,0,1
"1730",1,3,21,54,6,1570000,77300,232000,47900,32800,18600,9170,4860,0,1
"1731",1,3,21,74,130,743000,116000,70500,53100,20300,50500,15100,2620,0,1
"1732",1,3,23,70,1,1970000,183000,13900,31200,21900,15200,10500,1990,0,1
"1733",1,3,11,44,-41,879000,737000,25900,54700,17800,13900,10200,1140,0,1
"1734",1,3,8,3,35,777000,325000,30800,5180,31200,13700,9140,2190,0,1
"1735",1,3,4,1,135,858000,56900,7600,4350,12600,9390,1090,1310,0,1
"1736",1,3,4,1,24,174000,32500,13700,14700,5830,3260,2500,562,0,1
"1737",1,3,11,3,73,463000,139000,13500,11600,5310,5660,1100,511,0,1
"1738",1,3,24,35,59,2110000,97200,171000,208000,171000,78800,27200,15200,0,1
"1739",1,3,16,40,-25,1850000,1780000,167000,227000,73700,119000,30800,6770,0,1
"1740",1,3,11,13,33,1060000,402000,12000,19400,9590,14300,11500,4420,0,1
"1741",1,3,21,21,147,528000,103000,29000,9670,22600,14500,6860,2890,0,1
"1742",1,3,17,13,1,1040000,121000,45300,41100,8600,23300,9110,1720,0,1
"1743",1,3,20,8,-56,151000,16200,1410,519,663,1120,326,112,0,1
"1744",1,3,34,16,38,480000,245000,10100,35300,32500,33900,5320,2620,0,1
"1745",1,3,34,24,146,901000,238000,79100,52500,12900,35600,11300,4950,0,1
"1746",1,3,27,7,25,608000,743000,71700,65000,310000,65500,24500,5740,0,1
"1747",1,3,29,23,-72,1640000,732000,225000,137000,49700,75000,33200,12200,0,1
"1748",1,3,17,14,52,1790000,513000,16400,17800,30500,23100,4660,2800,0,1
"1749",1,3,17,8,109,385000,121000,18700,22200,20100,15200,4610,2090,0,1
"1750",1,3,14,34,-22,2130000,175000,121000,31400,11400,16300,20000,1450,0,1
"1751",1,3,20,38,-98,1390000,381000,110000,155000,84500,78100,16700,8090,0,1
"1752",1,3,29,60,357,158000,73300,20000,13100,8350,11700,2190,571,0,1
"1753",1,3,21,53,168,903000,281000,20200,27300,25100,12300,8970,2150,0,1
"1754",1,3,23,34,-59,47400,59100,9290,1390,4550,4600,941,746,0,1
"1755",1,3,13,11,-94,385000,275000,15000,9630,21300,13900,3390,2030,0,1
"1756",1,3,1,11,166,134000,26800,7780,4620,4470,1210,440,585,0,1
"1757",1,3,1,23,137,1910000,1640000,641000,54400,87400,45000,19600,11100,0,1
"1758",1,3,1,29,-57,952000,213000,50900,22900,48500,14900,3500,1720,0,1
"1759",1,3,1,38,-72,1380000,1260000,138000,79300,40700,85900,12300,5820,0,1
"1760",1,3,1,26,162,1460000,1020000,115000,49800,18800,44500,14800,10600,0,1
"1761",1,3,1,11,17,1120000,406000,42800,8990,23100,4330,9680,2690,0,1
"1762",1,3,1,11,-36,1010000,325000,64500,20000,18200,8110,4430,2800,0,1
"1763",1,3,1,1,12,717000,295000,5810,7070,15100,17300,3280,4500,0,1
"1764",1,3,8,10,26,1010000,607000,148000,41200,52800,92000,15900,12100,0,1
"1765",1,3,20,17,18,370000,222000,41700,2750,5630,12300,12700,1550,0,1
"1766",1,3,24,4,49,1600000,170000,7940,2230,8330,6100,2340,1510,0,1
"1767",1,3,20,34,34,956000,297000,170000,11800,32200,15000,27800,1590,0,1
"1768",1,3,14,41,131,852000,328000,124000,102000,37000,39800,21100,4590,0,1
"1769",1,3,23,57,-21,603000,64200,72800,9630,25800,14200,8080,2830,0,1
"1770",1,3,23,74,43,72300,32900,3020,6130,2360,1650,1330,703,0,1
"1771",1,3,34,70,17,585000,125000,44800,16700,13000,16800,5190,1170,0,1
"1772",1,3,21,67,-154,1130000,435000,186000,21600,29000,11600,22500,3230,0,1
"1773",1,3,10,57,-2,99600,24500,4880,3920,2460,885,268,408,0,1
"1774",1,3,14,53,131,864000,246000,37200,10700,10800,16800,1980,2020,0,1
"1775",1,3,11,61,50,2670000,245000,165000,135000,78400,37900,12500,5390,0,1
"1776",1,3,20,37,2,1160000,472000,8110,13300,21200,27200,7250,4670,0,1
"1777",1,3,38,40,54,1090000,78300,54700,4820,26800,23400,5800,2640,0,1
"1778",1,3,37,38,44,3480000,570000,68200,16100,21800,31100,19000,5280,0,1
"1779",1,3,37,24,-20,112000,26000,4920,1460,2260,2360,406,251,0,1
"1780",1,3,30,41,-58,2090000,510000,78600,40400,53400,17700,5410,2920,0,1
"1781",1,3,26,41,155,1380000,440000,181000,129000,109000,65600,11700,5650,0,1
"2967",2,3,35,75,37,10200,26300,14500,5840,2610,9710,3160,1280,0,0
"2968",2,3,37,66,39,20100,25100,25200,10600,9220,6920,4110,2660,0,0
"2969",2,3,43,50,61,6890,18500,2460,1890,5460,5720,1480,1690,0,0
"2970",2,3,47,47,44,6330,18400,2490,4940,12500,8500,1240,3120,0,0
"2971",2,3,41,53,21,12500,9770,13200,8610,4850,4050,2920,832,0,0
"2972",2,3,41,61,5,26700,4040,5740,15800,4450,3100,2270,1450,0,0
"2973",2,3,23,67,33,34700,63400,8520,12600,10400,2080,2980,1370,0,0
"2974",2,3,20,81,36,6590,6390,1030,7470,1800,3530,4190,1280,0,0
"2975",2,3,23,78,61,23800,24300,14100,17700,12100,8560,4180,2900,0,0
"2976",2,3,23,63,32,5050,17300,2340,10500,8330,4060,3080,1190,0,0
"2977",2,3,38,69,53,6430,8960,5380,4500,4840,3100,3930,1800,0,0
"2978",2,3,43,60,11,15900,7070,2060,2960,5680,4710,3100,1500,0,0
"2979",2,3,47,56,19,18200,13400,8230,7680,6870,6640,1560,1260,0,0
"2980",2,3,51,63,80,23500,8110,3720,26600,18600,9400,3970,1810,0,0
"2981",2,3,51,53,38,6780,19200,2770,4330,9870,3890,2310,851,0,0
"2982",2,3,47,60,41,3810,9940,7370,2670,4300,5620,1990,4430,0,0
"2983",2,3,44,57,73,2590,18400,11700,4740,9030,5170,4460,901,0,0
"2984",2,3,44,53,13,21400,16500,5050,13100,9420,10000,886,1570,0,0
"2985",2,3,44,63,42,3130,21200,12200,1970,2970,5610,3640,2110,0,0
"2986",2,3,44,64,51,15300,1880,3640,5520,9560,3160,3690,1100,0,0
"2987",2,3,51,74,74,19900,3180,9440,5590,2560,5300,2600,962,0,0
"2988",2,3,51,77,32,13200,11100,3940,10800,4140,8060,2220,1450,0,0
"2989",2,3,51,88,85,3810,5730,14300,2650,3900,3410,2050,1060,0,0
"2990",2,3,53,94,28,5440,1140,3070,12700,6960,6120,1790,2530,0,0
"2991",2,3,51,83,10,7010,5660,3880,3810,8350,3550,4420,1610,0,0
"2992",2,3,53,84,17,3120,2780,7350,1120,6340,3850,2470,2310,0,0
"2993",2,3,56,74,55,2860,8450,5020,2570,3570,3710,6580,1110,0,0
"2994",2,3,53,67,37,4590,9080,3800,9530,3360,4900,895,2260,0,0
"2995",2,3,43,66,53,11100,15200,5540,3840,8400,1880,2440,2650,0,0
"2996",2,3,43,54,37,21600,10900,1050,3750,6900,6240,1910,1590,0,0
"2997",2,3,37,44,43,8700,23200,2830,2250,4510,2740,1530,3390,0,0
"2998",2,3,27,47,38,7630,13400,1960,19100,4330,3120,3210,2330,0,0
"2999",2,3,35,43,9,9150,35100,6960,6900,9920,7570,2680,1540,0,0
"3000",2,3,30,54,44,20500,12900,12100,2330,4670,6700,978,2150,0,0
"3001",2,3,27,69,34,37600,19900,18300,3370,7060,3060,6690,2090,0,0
"3002",2,3,38,63,72,9350,14100,7480,6760,3060,7720,5610,2490,0,0
"3003",2,3,48,61,33,1860,6320,3540,1810,8160,6870,1120,1140,0,0
"3004",2,3,50,60,25,4480,8280,2950,6830,3550,5310,2860,1660,0,0
"3005",2,3,60,67,17,463,6520,5790,12700,2810,4980,2340,669,0,0
"3006",2,3,64,66,33,17200,3400,6540,4500,9300,8780,1360,2920,0,0
"3007",2,3,63,61,40,6290,6810,2120,392,6000,4730,1890,1700,0,0
"3008",2,3,50,64,6,7240,16800,7880,10300,2380,2090,2770,2870,0,0
"3009",2,3,50,51,55,3950,9370,3530,4330,9580,3470,2500,1000,0,0
"3010",2,3,40,44,27,5000,30500,2940,6320,6800,6640,1270,1720,0,0
"3011",2,3,37,57,49,5180,11900,5860,6620,2350,6710,3900,3900,0,0
"3012",2,3,37,53,-2,7140,19200,7480,7380,9320,2630,3850,1300,0,0
"3013",2,3,48,48,-28,6100,5120,3280,1550,6800,7300,1320,966,0,0
"3014",2,3,56,56,32,10700,4390,4040,4310,7610,5630,1840,1760,0,0
"3015",2,3,57,57,41,4940,4470,9350,5160,7590,6430,4950,5150,0,0
"3016",2,3,63,63,49,3810,13500,19300,2720,10200,5500,3730,1550,0,0
"3017",2,3,54,70,32,7280,7300,5950,4140,4360,5560,3140,5160,0,0
"3018",2,3,66,60,23,3800,3950,2540,1140,5110,12600,3260,2700,0,0
"3019",2,3,64,50,38,12800,16000,1610,5490,3600,5910,2800,2270,0,0
"3020",2,3,64,29,36,11200,26900,2140,1030,2260,4160,2760,1360,0,0
"3021",2,3,61,17,-1,3430,16300,1560,2700,2230,4490,1560,1230,0,0
"3022",2,3,48,21,-3,15400,9970,1140,2740,2980,5020,3800,3130,0,0
"3023",2,3,43,26,32,4900,17900,6460,6370,4270,4480,1410,1100,0,0
"3024",2,3,43,44,36,4450,11700,8290,2920,3750,3070,1480,1650,0,0
"3025",2,3,26,50,330,355000,147000,39000,11500,5690,6280,1200,1290,0,0
"3026",2,3,3,53,40,113000,28400,5310,4330,1690,764,248,195,0,0
"3027",2,3,13,41,25,10700,15000,77,3930,2460,8540,2510,2040,0,0
"3028",2,3,10,51,54,6110,8930,1580,18400,3120,3000,2610,1370,0,0
"3029",2,3,20,64,39,4360,5350,6910,6370,3310,2200,1240,1130,0,0
"3030",2,3,37,67,73,9710,13300,2640,7210,4750,2870,2600,1780,0,0
"3031",2,3,30,80,48,1820,7560,5240,2760,3990,4540,1900,649,0,0
"3032",2,3,48,64,48,2280,8690,5160,1480,3250,10700,1660,1400,0,0
"3033",2,3,48,61,17,3380,5720,4390,5680,3680,1790,1170,1260,0,0
"3034",2,3,48,70,27,3080,3990,4830,11500,6290,2310,2550,986,0,0
"3035",2,3,34,77,52,7460,17800,5710,13000,6600,1580,1220,1740,0,0
"3036",2,3,16,84,20,3200,12900,7400,9200,9800,2900,1750,1010,0,0
"3037",2,3,14,83,27,12700,24000,17000,9090,2980,4960,4090,1670,0,0
"3038",2,3,17,78,22,6870,11900,9650,4060,2850,3870,1810,1250,0,0
"3039",2,3,30,75,37,5890,15900,9680,7510,5710,7810,3110,1060,0,0
"3040",2,3,44,70,8,4600,7090,4190,4070,4630,7100,3750,1010,0,0
"3041",2,3,54,60,21,2700,9260,1330,4060,4580,5160,3590,2410,0,0
"3042",2,3,57,60,50,7310,5650,6390,1290,2710,3180,2560,1190,0,0
"3043",2,3,54,57,38,15600,7370,4300,5410,6590,3050,2630,1820,0,0
"3044",2,3,48,64,40,4930,11600,11400,4990,4890,5920,3470,761,0,0
"3045",2,3,40,66,51,3050,13400,3650,2210,541,2500,2190,6310,0,0
"3046",2,3,43,63,26,10400,8990,5000,3370,4430,5730,2200,1710,0,0
"3047",2,3,38,70,52,4070,7020,6300,13200,6010,2470,1680,943,0,0
"3048",2,3,35,70,42,3530,13100,18700,3670,5440,5570,2210,1890,0,0
"3049",2,3,41,78,59,2740,5970,5100,3040,4530,3830,3180,1230,0,0
"3050",2,3,40,77,38,7610,6440,4990,2080,7970,3360,2500,938,0,0
"3051",2,3,44,67,45,7820,19100,4750,9770,2830,6970,1640,1050,0,0
"3052",2,3,34,38,-155,321000,161000,1150,3590,3190,6230,4190,1720,0,0
"3053",2,3,11,29,81,142000,94300,7370,16000,8370,2260,589,436,0,0
"3054",2,3,13,30,20,23000,20200,5980,10000,12200,10600,1900,1270,0,0
"3055",2,3,20,29,-24,4210,5480,6760,1180,9300,6240,2760,1080,0,0
"3056",2,3,40,56,16,10800,4070,3360,4280,4330,4290,1650,1440,0,0
"3057",2,3,64,64,33,9960,5570,2870,3800,2820,4210,1340,1900,0,0
"3058",2,3,61,75,64,12100,1910,10700,4220,7550,3740,1170,1270,0,0
