"","SubjectID","VideoID","Attention","Mediation","Raw","Delta","Theta","Alpha1","Alpha2","Beta1","Beta2","Gamma1","Gamma2","predefinedlabel","user.definedlabeln"
"7782",6,0,0,0,576,2400000,3e+05,117000,151000,57600,187000,66200,91400,0,1
"7783",6,0,0,0,2050,2800000,785000,56100,47500,50400,78300,73200,30200,0,1
"7784",6,0,0,0,2050,566000,44300,10800,8140,13100,29200,15900,19400,0,1
"7785",6,0,0,0,1480,1110000,693000,29600,137000,92200,107000,74200,106000,0,1
"7786",6,0,0,0,-938,1430000,205000,40400,148000,70600,73100,53600,60400,0,1
"7787",6,0,0,0,-730,118000,25400,6220,6170,1910,3830,3800,1960,0,1
"7788",6,0,0,0,1540,1210000,116000,17900,117000,73700,88000,97100,90300,0,1
"7789",6,0,0,0,-1230,98300,71000,19900,42000,44100,45600,45500,21600,0,1
"7790",6,0,0,0,-2030,1100000,110000,50300,10800,37100,15100,20900,11000,0,1
"7791",6,0,0,0,1770,1300000,514000,91100,182000,107000,92200,43700,46100,0,1
"7792",6,0,0,0,1990,606000,369000,145000,51600,24100,118000,34900,66200,0,1
"7793",6,0,0,0,-1150,1220000,548000,133000,209000,49300,77300,80800,37400,0,1
"7794",6,0,0,0,-1000,13000,47800,1970,6910,7890,8010,2360,2770,0,1
"7795",6,0,0,0,1830,710000,492000,185000,85300,35000,192000,78900,50300,0,1
"7796",6,0,0,0,1980,522000,414000,74800,137000,98700,106000,53100,66700,0,1
"7797",6,0,0,0,-2050,8e+05,4e+05,153000,182000,68100,57100,37700,53800,0,1
"7798",6,0,0,0,98,20900,34600,5750,1660,8800,7220,2050,1970,0,1
"7799",6,0,0,0,1780,2080000,3010000,455000,192000,106000,260000,277000,157000,0,1
"7800",6,0,0,0,1890,938000,552000,47900,244000,157000,91100,55300,90600,0,1
"7801",6,0,0,0,-2050,1300000,146000,109000,234000,50600,106000,60500,58400,0,1
"7802",6,0,0,0,732,106000,14600,844,2900,9380,3480,2680,1670,0,1
"7803",6,0,0,0,1800,1430000,239000,65400,73200,56300,64300,115000,57300,0,1
"7804",6,0,0,0,1920,599000,1260000,63700,288000,210000,542000,201000,388000,0,1
"7805",6,0,0,0,-2050,106000,61200,39900,37100,24300,38300,15400,5950,0,1
"7806",6,0,0,0,617,40900,47900,6340,4870,15400,2440,2060,3140,0,1
"7807",6,0,0,0,1790,705000,301000,39900,98900,50700,112000,85400,52800,0,1
"7808",6,0,0,0,1920,1250000,98400,125000,74500,45700,76800,70700,95600,0,1
"7809",6,0,0,0,-2050,1280000,145000,110000,187000,58100,72400,73000,70600,0,1
"7810",6,0,0,0,577,12400,65500,1060,4110,10200,3600,2280,2620,0,1
"7811",6,0,0,0,1770,494000,315000,50200,209000,55300,84100,52500,92100,0,1
"7812",6,0,0,0,1900,1220000,153000,64700,289000,28300,105000,38900,68500,0,1
"7813",6,0,0,0,-2050,893000,716000,64500,242000,88300,90700,51100,75900,0,1
"7814",6,0,0,0,765,18200,66200,582,2080,10000,5290,3070,2300,0,1
"7815",6,0,0,0,1790,775000,177000,49300,157000,62400,83200,88200,83000,0,1
"7816",6,0,0,0,1890,1070000,288000,86300,161000,39200,136000,75900,87300,0,1
"7817",6,0,0,0,-2050,682000,419000,128000,133000,64100,85100,39800,105000,0,1
"7818",6,0,0,0,587,14700,68300,785,1800,9790,4910,3800,1890,0,1
"7819",6,0,0,0,1790,465000,336000,28500,158000,82400,88900,91700,79800,0,1
"7820",6,0,0,0,1880,915000,168000,84400,173000,15200,103000,61500,33200,0,1
"7821",6,0,0,0,-2050,916000,292000,118000,171000,88900,116000,47700,68000,0,1
"7822",6,0,0,0,624,12400,24800,3320,2200,9400,2860,1120,3580,0,1
"7823",6,0,0,0,1760,86800,102000,19100,38800,3700,28100,19700,17400,0,1
"7824",6,0,0,0,1970,854000,387000,126000,92400,61800,38000,62900,119000,0,1
"7825",6,0,0,0,-2050,789000,965000,258000,170000,46400,99000,56900,65200,0,1
"7826",6,0,0,0,851,19400,72900,2380,3070,9040,4410,4810,1770,0,1
"7827",6,0,0,0,1900,3060000,1240000,141000,575000,316000,840000,165000,337000,0,1
"7828",6,0,0,0,1830,685000,185000,72400,187000,25100,88900,32100,61000,0,1
"7829",6,0,0,0,-2050,89300,11400,4790,3150,9320,7270,4220,1430,0,1
"7830",6,0,0,0,1450,24900,28200,2300,7880,11700,6530,5970,2350,0,1
"7831",6,0,0,0,1910,674000,211000,213000,90900,25000,88600,71200,95200,0,1
"7832",6,0,0,0,323,1110000,244000,8300,83900,1e+05,138000,49400,80300,0,1
"7833",6,0,0,0,-1820,1940000,84700,15100,11000,12900,21300,10600,15900,0,1
"7834",6,0,0,0,1750,635000,651000,116000,102000,90200,177000,75100,116000,0,1
"7835",6,0,0,0,1940,517000,341000,73000,121000,34900,74700,57300,66800,0,1
"7836",6,0,0,0,-2000,1010000,252000,155000,160000,22900,73600,76000,63200,0,1
"7837",6,0,0,0,-56,27400,63100,998,4620,12000,8500,2530,2400,0,1
"7838",6,0,0,0,1820,377000,532000,164000,125000,115000,178000,75100,51000,0,1
"7839",6,0,0,0,1960,739000,376000,5010,139000,67100,133000,34700,114000,0,1
"7840",6,0,0,0,-2050,1260000,181000,119000,191000,89300,79800,53700,84100,0,1
"7841",6,0,0,0,28,23800,70100,1500,9630,9570,4700,4150,2590,0,1
"7842",6,0,0,0,1820,1060000,879000,179000,131000,40900,77300,65300,163000,0,1
"7843",6,0,0,0,1960,1680000,1690000,597000,541000,382000,502000,130000,277000,0,1
"7844",6,0,0,0,-2050,305000,22100,36800,65900,16500,20500,11300,25300,0,1
"7845",6,0,0,0,317,371000,91100,7240,14500,30600,14600,11500,4710,0,1
"7846",6,0,0,0,1800,1060000,816000,183000,93200,15600,85300,81500,44800,0,1
"7847",6,0,0,0,1870,814000,309000,149000,138000,56700,93900,38600,130000,0,1
"7848",6,0,0,0,-2050,1550000,97000,55300,184000,15000,67200,74400,54000,0,1
"7849",6,0,0,0,635,349000,74600,6180,18000,35300,12300,10900,6290,0,1
"7850",6,0,0,0,1750,1210000,342000,79100,120000,72500,104000,98600,63300,0,1
"7851",6,0,0,0,1850,1860000,1800000,240000,640000,252000,398000,220000,129000,0,1
"7852",6,0,0,0,-2050,269000,36700,29500,44500,9900,17200,15000,8640,0,1
"7853",6,0,0,0,676,333000,121000,6680,18400,15600,12500,10900,7150,0,1
"7854",6,0,0,0,1790,882000,185000,68500,205000,60000,79000,46500,119000,0,1
"7855",6,0,0,0,1920,1330000,2320000,441000,611000,212000,373000,303000,325000,0,1
"7856",6,0,0,0,-2050,1220000,233000,121000,223000,44600,107000,47400,38200,0,1
"7857",6,0,0,0,498,368000,91700,6770,16000,16900,10800,11200,10700,0,1
"7858",6,1,0,0,-2050,55200,23800,11300,10900,17300,115000,16800,13300,0,0
"7859",6,1,0,0,2050,1170000,93700,56300,16600,52300,286000,164000,40800,0,0
"7860",6,1,0,0,2050,667000,126000,40600,17300,11700,257000,219000,137000,0,0
"7861",6,1,0,0,-1720,294000,134000,74400,123000,49000,201000,279000,73400,0,0
"7862",6,1,0,0,-2050,512000,303000,45300,23000,62700,186000,116000,66300,0,0
"7863",6,1,0,0,2050,968000,785000,94600,50500,109000,369000,186000,49700,0,0
"7864",6,1,0,0,2050,518000,82700,10400,27500,65600,134000,146000,65200,0,0
"7865",6,1,0,0,-294,496000,107000,29700,119000,80300,251000,430000,65600,0,0
"7866",6,1,0,0,-2050,565000,278000,20000,21600,58200,384000,179000,102000,0,0
"7867",6,1,0,0,2050,691000,732000,19300,28900,52300,227000,154000,62100,0,0
"7868",6,1,0,0,2050,589000,59900,39900,14100,25700,204000,221000,43300,0,0
"7869",6,1,0,0,1390,815000,226000,461000,568000,184000,904000,1800000,1010000,0,0
"7870",6,1,0,0,-2050,869000,76800,44700,70000,39600,269000,93300,48800,0,0
"7871",6,1,0,0,2050,994000,312000,104000,141000,98100,205000,131000,62800,0,0
"7872",6,1,0,0,2050,832000,57800,8740,14300,20000,243000,211000,86600,0,0
"7873",6,1,0,0,2050,131000,18500,28500,20700,16600,117000,33300,25800,0,0
"7874",6,1,0,0,-2050,1680000,90100,18500,134000,214000,152000,186000,47600,0,0
"7875",6,1,0,0,1800,476000,308000,234000,113000,76000,124000,111000,71100,0,0
"7876",6,1,0,0,2050,668000,69400,10700,12500,20200,371000,344000,82600,0,0
"7877",6,1,0,0,2050,1130000,412000,27900,77000,15600,321000,389000,148000,0,0
"7878",6,1,0,0,-2050,685000,166000,89900,47900,50400,260000,398000,129000,0,0
"7879",6,1,0,0,-628,561000,112000,43600,29600,63300,321000,153000,53300,0,0
"7880",6,1,0,0,2050,5e+05,16300,2570,14700,5410,49100,43100,6940,0,0
"7881",6,1,0,0,2050,76600,82400,28200,8990,27900,150000,44400,28600,0,0
"7882",6,1,0,0,-2050,63700,121000,211,6160,9800,142000,50800,17600,0,0
"7883",6,1,0,0,-2050,465000,180000,31000,12200,6860,353000,238000,43300,0,0
"7884",6,1,0,0,2050,1630000,145000,9290,34100,93100,221000,226000,145000,0,0
"7885",6,1,0,0,2050,41900,79300,5550,4600,20600,139000,70000,17000,0,0
"7886",6,1,0,0,-2050,121000,34600,20200,12700,7900,156000,76300,34100,0,0
"7887",6,1,0,0,-2050,859000,322000,19000,18100,45700,147000,102000,30600,0,0
"7888",6,1,0,0,2050,284000,160000,63400,25000,24200,245000,433000,30500,0,0
"7889",6,1,0,0,2050,1400000,370000,143000,145000,183000,870000,1600000,304000,0,0
"7890",6,1,0,0,-2050,564000,94800,8540,108000,113000,184000,205000,73800,0,0
"7891",6,1,0,0,-2050,420000,185000,42300,11800,21000,133000,167000,10700,0,0
"7892",6,1,0,0,2050,302000,318000,6370,9740,31600,332000,309000,22800,0,0
"7893",6,1,0,0,2050,20200,35900,7930,7840,12500,332000,31600,14900,0,0
"7894",6,1,0,0,-2050,504000,115000,9470,59700,86400,154000,258000,75600,0,0
"7895",6,1,0,0,-2050,153000,168000,32800,11100,18200,216000,275000,37000,0,0
"7896",6,1,0,0,2050,1060000,467000,15500,13900,19900,241000,253000,33000,0,0
"7897",6,1,0,0,2050,659000,218000,51700,59400,45800,385000,438000,104000,0,0
"7898",6,1,0,0,-2050,80700,23100,9380,11300,19800,89600,91900,17800,0,0
"7899",6,1,0,0,2050,2100000,1640000,17500,74700,271000,737000,558000,187000,0,0
"7900",6,1,0,0,2050,733000,238000,29200,35300,62100,365000,489000,70600,0,0
"7901",6,1,0,0,-2050,53600,31800,6450,16800,12300,102000,43000,21900,0,0
"7902",6,1,0,0,-2050,122000,196000,36700,9170,13900,351000,339000,25500,0,0
"7903",6,1,0,0,2050,2020000,691000,42600,82000,46200,129000,151000,48400,0,0
"7904",6,1,0,0,2050,222000,84800,22700,29400,42000,397000,330000,54100,0,0
"7905",6,1,0,0,-2050,119000,35300,6020,25400,37800,44500,56500,11900,0,0
"7906",6,1,0,0,-2050,323000,113000,120000,57500,20800,466000,174000,76300,0,0
"7907",6,1,0,0,2050,604000,468000,55200,11100,32700,239000,199000,50200,0,0
"7908",6,1,0,0,2050,62600,63000,3490,25900,33600,76000,101000,18600,0,0
"7909",6,1,0,0,-2050,593000,208000,21200,74300,34100,251000,328000,78600,0,0
"7910",6,1,0,0,-2050,611000,118000,26900,15500,39800,166000,87800,77200,0,0
"7911",6,1,0,0,2050,132000,416000,64700,53000,45800,171000,255000,150000,0,0
"7912",6,1,0,0,2050,372000,286000,105000,69700,69500,180000,314000,96700,0,0
"7913",6,1,0,0,-2050,461000,233000,7830,41800,55400,398000,512000,58300,0,0
"7914",6,1,0,0,185,988000,349000,36900,70200,42800,261000,243000,58200,0,0
"7915",6,1,0,0,2050,510000,85700,16000,47800,17700,186000,286000,128000,0,0
"7916",6,1,0,0,2050,198000,453000,9920,62200,77300,422000,357000,55800,0,0
"7917",6,1,0,0,-2050,760000,154000,74900,27200,35800,150000,4e+05,89600,0,0
"7918",6,1,0,0,1850,363000,283000,46700,67800,17600,328000,201000,70100,0,0
"7919",6,1,0,0,2050,756000,59700,20700,17500,29800,199000,140000,45800,0,0
"7920",6,1,0,0,867,1920000,762000,260000,81600,233000,1190000,1310000,303000,0,0
"7921",6,1,0,0,-2050,659000,123000,17200,55600,45000,287000,180000,53500,0,0
"7922",6,1,0,0,2050,441000,317000,64400,69300,21200,308000,185000,65200,0,0
"7923",6,1,0,0,2050,1110000,113000,38500,48300,58500,357000,337000,79700,0,0
"7924",6,1,0,0,-1760,546000,158000,80500,88300,39000,183000,474000,79700,0,0
"7925",6,1,0,0,-2050,506000,115000,13400,18000,10100,168000,129000,48100,0,0
"7926",6,1,0,0,2050,596000,126000,7220,18400,10000,238000,172000,25400,0,0
"7927",6,1,0,0,2050,751000,129000,27600,42900,48700,458000,266000,43600,0,0
"7928",6,1,0,0,-2050,951000,396000,5120,44200,1e+05,429000,506000,179000,0,0
"7929",6,1,0,0,-2050,750000,214000,16900,60900,9860,85300,86500,30200,0,0
"7930",6,1,0,0,2050,380000,148000,54300,9900,29600,199000,182000,51100,0,0
"7931",6,1,0,0,2050,433000,297000,43800,41100,11000,234000,274000,41300,0,0
"7932",6,1,0,0,-2050,180000,50800,8750,17500,39400,91400,77100,18800,0,0
"7933",6,1,0,0,-2050,255000,176000,17800,9610,8530,262000,289000,26000,0,0
"7934",6,1,0,0,2050,1100000,393000,5560,26600,42900,164000,171000,41500,0,0
"7935",6,1,0,0,2050,38300,24800,2750,13500,11300,120000,36300,36200,0,0
"7936",6,1,0,0,-2050,554000,157000,43300,60100,79800,290000,524000,104000,0,0
"7937",6,1,0,0,-2050,570000,163000,10600,11500,17000,262000,264000,31500,0,0
"7938",6,1,0,0,2050,462000,105000,34300,38700,26500,139000,258000,75700,0,0
"7939",6,1,0,0,2050,58200,94000,16900,17800,22700,58800,59200,17000,0,0
"7940",6,1,0,0,-2050,534000,214000,18300,22500,37600,3e+05,459000,83300,0,0
"7941",6,1,0,0,907,415000,115000,21400,30400,13300,209000,183000,30000,0,0
"7942",6,1,0,0,2050,1510000,1e+05,49000,18700,77800,164000,392000,148000,0,0
"7943",6,1,0,0,1070,503000,263000,12800,53700,196000,533000,403000,87600,0,0
"7944",6,1,0,0,-2050,735000,168000,23100,44000,29600,245000,149000,46100,0,0
"7945",6,1,0,0,2050,179000,334000,8490,16500,23800,338000,204000,42200,0,0
"7946",6,1,0,0,2050,590000,91700,19100,29300,30500,98100,196000,25000,0,0
"7947",6,1,0,0,-2050,3e+05,203000,37700,59500,9310,259000,211000,52100,0,0
"7948",6,1,0,0,-2050,482000,138000,27600,14200,81300,224000,108000,47200,0,0
"7949",6,1,0,0,2050,3190000,706000,144000,106000,138000,534000,834000,250000,0,0
"7950",6,1,0,0,2050,651000,77200,41600,40900,31000,150000,250000,177000,0,0
"7951",6,1,0,0,-2050,864000,236000,59500,36200,136000,254000,411000,95500,0,0
"7952",6,1,0,0,-2050,403000,144000,18400,17600,62400,218000,109000,53900,0,0
"7953",6,1,0,0,2050,1060000,568000,32400,30300,30200,229000,237000,41100,0,0
"7954",6,1,0,0,2050,202000,139000,17400,40400,68700,442000,361000,62700,0,0
"7955",6,1,0,0,-2050,111000,32300,5400,30400,33800,43500,54700,17600,0,0
"7956",6,1,0,0,-2050,142000,227000,3310,32600,25800,469000,184000,22100,0,0
"7957",6,1,0,0,2050,626000,220000,74700,26700,44600,160000,180000,39400,0,0
"7958",6,1,0,0,2050,247000,115000,33800,47000,35700,337000,284000,99800,0,0
"7959",6,1,0,0,-2050,88000,105000,3220,32400,15900,102000,92900,18200,0,0
"7960",6,1,0,0,-2050,581000,123000,9810,23000,10500,340000,384000,115000,0,0
"7961",6,1,0,0,2050,1300000,54100,40100,14600,43600,234000,139000,87500,0,0
"7962",6,1,0,0,2050,412000,403000,73700,45600,32800,181000,452000,93800,0,0
"7963",6,1,0,0,-2050,266000,192000,7680,40500,36900,319000,298000,59100,0,0
"7964",6,1,0,0,-62,693000,92500,13000,45100,27800,341000,190000,67900,0,0
"7965",6,1,0,0,2050,1010000,1020000,112000,59600,131000,647000,1580000,148000,0,0
"7966",6,1,0,0,2050,352000,375000,16100,52700,72600,261000,493000,106000,0,0
"7967",6,1,0,0,-2050,170000,73400,9910,16500,30100,92900,78200,16300,0,0
"7968",6,1,0,0,1800,352000,314000,45100,67600,13300,325000,210000,63700,0,0
"7969",6,1,0,0,2050,701000,230000,10800,30800,36900,261000,283000,63200,0,0
"7970",6,1,0,0,394,252000,103000,32300,56500,42900,547000,235000,88900,0,0
"7971",6,1,0,0,-2050,359000,188000,65000,39000,16100,837000,119000,101000,0,0
"7972",6,1,0,0,2050,176000,331000,14600,22300,38500,278000,220000,38200,0,0
"7973",6,1,0,0,2050,587000,93900,19900,30900,41400,108000,199000,24300,0,0
"7974",6,1,0,0,-2050,444000,260000,7450,95800,32000,226000,276000,68100,0,0
"7975",6,1,0,0,-2050,410000,206000,8810,23200,25000,144000,142000,57400,0,0
"7976",6,1,0,0,2050,822000,149000,16200,40400,7880,196000,135000,56200,0,0
"7977",6,1,0,0,2050,601000,78900,50100,21400,27400,148000,226000,190000,0,0
"7978",6,1,0,0,-2050,769000,267000,71100,34700,68100,349000,521000,60200,0,0
"7979",6,1,0,0,-2050,1320000,149000,99900,33700,104000,87800,133000,46000,0,0
"7980",6,1,0,0,2050,2150000,1690000,241000,179000,101000,989000,1740000,274000,0,0
"7981",6,1,0,0,2050,517000,83800,36900,22700,38100,243000,492000,81300,0,0
"7982",6,1,0,0,-2050,354000,254000,39600,51100,16500,204000,246000,31400,0,0
"7983",6,1,0,0,-1640,455000,149000,32300,20600,19500,193000,141000,47700,0,0
"7984",6,1,0,0,2050,177000,55200,5330,5320,19800,217000,30800,25400,0,0
"7985",6,1,0,0,2050,659000,1360000,157000,288000,67500,1650000,1320000,2e+05,0,0
"7986",6,1,0,0,-2050,98600,32800,12200,25100,18800,78200,71200,30000,0,0
"7987",6,1,0,0,2050,582000,308000,46000,11700,19000,263000,184000,67000,0,0
"7988",6,1,0,0,2050,942000,89800,23200,42300,33000,178000,219000,83200,0,0
"7989",6,1,0,0,-2050,46400,47200,12800,17700,32300,125000,62300,28200,0,0
"7990",6,1,0,0,-2050,782000,141000,50900,32900,37700,116000,163000,46100,0,0
"7991",6,1,0,0,2050,349000,209000,47200,18700,31400,135000,164000,109000,0,0
"7992",6,1,0,0,2050,303000,267000,83900,29800,43700,255000,379000,52500,0,0
"7993",6,1,0,0,-2050,519000,155000,11300,76900,44100,383000,437000,81800,0,0
"7994",6,1,0,0,-2050,268000,246000,47800,17800,42100,191000,119000,32300,0,0
"7995",6,1,0,0,2050,453000,269000,65200,56500,39600,159000,216000,44800,0,0
"7996",6,1,0,0,2050,458000,182000,5840,79400,124000,230000,457000,54600,0,0
"7997",6,1,0,0,-2050,337000,247000,17400,67700,30500,302000,278000,71700,0,0
"7998",6,1,0,0,-2050,337000,113000,13700,8500,23100,224000,194000,50000,0,0
"7999",6,1,0,0,2050,1390000,66000,40900,29700,36200,205000,144000,96500,0,0
"8000",6,2,0,0,2050,498000,286000,19900,11500,8120,272000,146000,86400,0,0
"8001",6,2,0,0,2050,920000,233000,50700,24000,21500,480000,260000,35500,0,0
"8002",6,2,0,0,-1030,112000,95600,25900,27800,8020,114000,58800,22700,0,0
"8003",6,2,0,0,-2050,261000,284000,18900,8530,45300,29700,14000,12400,0,0
"8004",6,2,0,0,2050,301000,260000,47600,6260,24800,181000,170000,103000,0,0
"8005",6,2,0,0,2050,1720000,177000,80900,26500,130000,159000,189000,61800,0,0
"8006",6,2,0,0,2050,2480000,911000,8430,87800,102000,59300,32400,35900,0,0
"8007",6,2,0,0,2050,2e+06,836000,51300,120000,220000,168000,71600,81300,0,0
"8008",6,2,0,0,2050,342000,320000,16800,41400,79700,304000,191000,89000,0,0
"8009",6,2,0,0,-1200,143000,26300,25900,14200,9710,77700,113000,37600,0,0
"8010",6,2,0,0,-2050,20800,34800,3350,14500,14900,53400,17100,36200,0,0
"8011",6,2,0,0,2050,1130000,560000,98600,69700,103000,229000,160000,37900,0,0
"8012",6,2,0,0,2050,559000,181000,67600,9360,77100,270000,298000,44100,0,0
"8013",6,2,0,0,-1500,71300,19700,9180,14900,7190,136000,90300,47800,0,0
"8014",6,2,0,0,-2050,557000,385000,71600,32900,178000,237000,121000,43700,0,0
"8015",6,2,0,0,2050,1040000,677000,38400,49500,43700,213000,275000,28100,0,0
"8016",6,2,0,0,2050,690000,133000,27200,44700,59200,257000,158000,38400,0,0
"8017",6,2,0,0,-2050,509000,196000,87500,65600,37300,221000,482000,101000,0,0
"8018",6,2,0,0,-2050,32900,70300,11300,6530,4400,109000,26200,14800,0,0
"8019",6,2,0,0,2050,363000,70300,18900,12000,21800,31000,38500,14300,0,0
"8020",6,2,0,0,2050,1310000,88600,59100,36600,58000,273000,244000,116000,0,0
"8021",6,2,0,0,-2050,224000,247000,25800,99600,33900,346000,304000,111000,0,0
"8022",6,2,0,0,-2050,155000,137000,23400,6870,17400,36900,25700,10400,0,0
"8023",6,2,0,0,2050,753000,386000,101000,32200,21900,372000,134000,47300,0,0
"8024",6,2,0,0,2050,482000,294000,18800,18000,57600,373000,507000,92700,0,0
"8025",6,2,0,0,-2050,1470000,1150000,72000,128000,42100,1340000,1120000,709000,0,0
"8026",6,2,0,0,-2050,52600,21500,19500,7360,16300,83000,27100,14800,0,0
"8027",6,2,0,0,2050,1470000,2080000,259000,298000,346000,744000,427000,287000,0,0
"8028",6,2,0,0,2050,445000,12200,55900,17400,23300,33100,21700,18100,0,0
"8029",6,2,0,0,-1300,94300,34200,28300,10600,24500,97300,31700,15600,0,0
"8030",6,2,0,0,-2050,15700,20200,5030,8950,7570,86000,86700,40700,0,0
"8031",6,2,0,0,2050,401000,312000,70000,18200,16000,206000,227000,27800,0,0
"8032",6,2,0,0,2050,1660000,110000,24300,20700,62800,312000,160000,115000,0,0
"8033",6,2,0,0,-363,39600,27100,6970,25600,12500,170000,60500,35300,0,0
